序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,is_indoor,nearest_station,aqi_value,distance_m,distance_km
4848,桃園市中壢區,莊敬里,強國路46號,121.259528,24.967453,中壢區自強、自治里集會所,自治里、自信里、自強里、興仁里,50,"水災,震災,土石流",余潔雯,03-4271801#1210,是,否,否,True,中壢,50,4132.78947440611,4.13278947440611
4855,新北市新店區,柴埕里,新北市新店區安興路25號,121.5149,24.9688,安康高中,柴埕里、安和里、新和里、永平里、柴埕里、下城里,1119,"水災,震災,土石流",吳英同,02-29112281#1209,是,是,否,True,新店,39,2491.150111354095,2.491150111354095
4857,新北市鶯歌區,鳳鳴里,鶯歌區永和街120號,121.3351,24.9691,鳳鳴國小,鳳鳴里、大湖里,342,"水災,震災,土石流,海嘯",楊祚榮,02-26780202,是,是,是,True,桃園,40,4156.666590180053,4.156666590180054
4858,桃園市八德區,大仁里,桃鶯路南僑巷76號,121.3264,24.9696,大仁里集會所,大仁里,110,"水災,震災",張國平,03-3629076,是,否,否,True,桃園,40,3521.5156257589297,3.5215156257589295
4860,桃園市中壢區,水尾里,新生路598巷22號,121.224783,24.970735,中壢區水尾社區活動中心,水尾里、忠福里、興和里,40,"水災,震災,土石流",余潔雯,03-4271801#1210,是,否,否,True,中壢,50,1959.0017794494868,1.9590017794494867
4861,新北市樹林區,中山里,佳園路一段34號,121.392558,24.971116,育德國小,樂山、山佳、中山,484,"震災,土石流,海嘯",事務組長王心巧,26805557#131,是,是,否,True,新北（樹林）,38,2610.957098287006,2.610957098287006
4863,桃園市八德區,高明里,永豐路572巷21號2樓,121.2759,24.9716,高明里集會所,高城里、高明里、永豐里、茄明里,105,"水災,震災",呂峻安,03-3702472,是,否,否,True,桃園,40,3896.964355419343,3.896964355419343
4864,新北市新店區,中正里,新北市新店區三民路３６號,121.5366,24.9717,中正國小,國豐里、明德里、新生里、新德里、張北里、五?里,1001,"水災,震災,土石流",吳英同,02-29112281#1209,是,是,否,True,新店,39,623.103246035478,0.6231032460354781
4866,新北市土城區,埤塘里,興城路17號,121.441935,24.972383,土城國小,員仁里 土城里 長風里 員信里 埤塘里 大安里,958,"水災,震災,土石流,海嘯",趙麗玲,02-22700177-851,是,是,是,True,土城,40,1505.6528580664185,1.5056528580664186
4868,新北市雙溪區,泰平里,溪尾寮46號,121.827,24.9727,泰平里活動中心,泰平里,100,"水災,震災,土石流",宋翔怡,02-24931111#124,是,否,否,True,基隆,44,18601.915389676473,18.601915389676474
4869,新北市樹林區,中山里,中山路三段40號2樓,121.39436,24.972721,山佳市民活動中心,東山、樂山、山佳、中山,80,"水災,震災,土石流,海嘯",游文瑩,02-26812106#1615,是,否,否,True,新北（樹林）,38,2843.1489597269324,2.8431489597269324
4870,桃園市中壢區,永福里,南園二路90號,121.233494,24.972729,中壢區永福、忠福、幸福里集會所,永福里、幸福里、忠福里,50,"水災,震災,土石流",余潔雯,03-4271801#1210,是,否,否,True,中壢,50,2463.2591419991472,2.4632591419991474
4871,新北市鶯歌區,中湖里,中湖街25號,121.3481,24.973,中湖里活動中心,中湖里、大湖里、鳳鳴里、鳳祥里、鳳福里,119,"水災,震災,土石流,海嘯",楊祚榮,02-26780202,是,否,否,True,新北（樹林）,38,4455.011783008662,4.455011783008662
4872,新北市鶯歌區,中湖里,中湖街25號,121.3481,24.973,中湖國小,中湖里,465,"水災,震災,土石流,海嘯",楊祚榮,02-26780202,是,是,否,True,新北（樹林）,38,4455.011783008662,4.455011783008662
4875,新北市新店區,新安里,新北市新店區寶橋路8號,121.5439,24.9737,北新國小　,大豐里、大同里,1737,"水災,震災,土石流",吳英同,02-29112281#1209,是,是,否,True,新店,39,730.9160919060639,0.7309160919060639
4877,新北市土城區,清和里,青雲路368號4樓,121.458661,24.973802,清化市民活動中心,清化里 清和里,30,"水災,土石流",袁慧如,02-22615380,是,否,否,True,土城,40,1185.5399918579399,1.18553999185794
4878,新北市土城區,清和里,青雲路368號1樓,121.458661,24.973802,清和市民活動中心,清和里 清化里,30,"水災,震災,土石流",張源寶,02-22745669,是,否,是,True,土城,40,1185.5399918579399,1.18553999185794
4880,新北市樹林區,樂山里,中和街38號3樓,121.389871,24.973944,樂山市民活動中心,樂山、中山,61,"水災,震災,土石流",江翊榕,26812106#1617,是,否,否,True,新北（樹林）,38,2833.1518343070866,2.8331518343070865
4882,桃園市新屋區,笨港里,2鄰29-5號,121.026312,24.974502,松柏會老人文康活動中心,笨港里,0,"水災,震災",蕭秀卿,4778168,是,否,是,True,湖口,39,8338.167544106038,8.338167544106039
4883,桃園市桃園區,中德里,國際路一段575號,121.2892,24.975,中山社區活動中心,中德,45,"水災,震災,土石流",呂理陽,03-3611518,是,否,否,True,桃園,40,2704.137610144881,2.704137610144881
4884,新北市新店區,福民里,新北市新店區中央路93號,121.5318,24.9756,新店高中,百忍里、福民里、中山里、中央里、百福里、和平里、頂城里、中正里,1307,"水災,震災,土石流",吳英同,02-29112281#1209,是,是,否,True,新店,39,629.7287708955123,0.6297287708955123
4886,新北市樹林區,山佳里,中山路三段5號,121.401678,24.975774,山佳國小,東山、山佳,654,"水災,震災,土石流,海嘯",事務組長林清輝,26806673轉831,是,是,否,True,新北（樹林）,38,3483.549922131593,3.4835499221315933
4887,桃園市桃園區,福林里,延平路326號,121.3139,24.976,福豐國中,本市大樹林區各里,105,"水災,震災,土石流",楊錦珠,03-3669547#513,是,是,是,True,桃園,40,2258.620349206948,2.258620349206948
4888,新北市新店區,百和里,新北市新店區民族路112號,121.5355,24.9761,耕莘健康管理專科學校,百和里、江陵里、建國里、福德里、中央里、中華里、仁愛里、百忍里,87,"水災,震災,土石流",吳英同,02-29112281#1209,是,是,否,True,新店,39,261.42311361294384,0.26142311361294385
4890,臺北市文山區,,文山區指南路3段38巷5-2號,121.5836,24.9764,指南國小,指南里,20,"水災,震災",張心怡,02-29393546#21,是,否,否,True,新店,39,4627.2191702652235,4.6272191702652234
4891,桃園市中壢區,忠孝里,元生二街126號,121.209151,24.976697,中壢區中原、忠孝、和平里原住民集會所,忠孝里,50,"水災,震災,土石流",余潔雯,03-4271801#1210,是,否,否,True,平鎮,45,2699.2843869245194,2.6992843869245196
4892,新北市新店區,大豐里,新北市新店區民族路110號,121.5376,24.9769,大豐社福館,大鵬里、忠孝里、復興里、信義里、寶安里、寶興里、寶福里、中山里、和平里、江陵里、大同里、大豐里、明德里、新安里、國豐里、忠誠里、百和里、建國里、仁愛里、張北里、德福里、百忍里、中正里、五峰里、長春里、中央里、福民里、百福里、中華里、新德里、中興里、新生里、下城里、頂城里,1540,"水災,震災,土石流",吳英同,02-29112281#1209,是,否,否,True,新店,39,39.93828252141013,0.03993828252141013
4893,桃園市中壢區,復興里,長樂街55號,121.249838,24.977376,中壢區復興、復華里集會所,復華里、復興里,50,"水災,震災,土石流",余潔雯,03-4271801#1210,是,否,否,True,中壢,50,3900.6321707812135,3.9006321707812135
4894,桃園市桃園區,福林里,介新街20號,121.3077,24.9774,建國國中,本市大樹林區各里,70,"水災,土石流",嚴林揚,03-3630081#540,是,是,否,True,桃園,40,1936.5853947399955,1.9365853947399956
4895,新北市新店區,大豐里,新北市新店區23143民族路108號,121.5382,24.9776,大豐國小,仁愛里、國豐里、明德里、大豐里、大同里、百和里、忠誠里、忠孝里、寶興里、信義里、大鵬里,5794,"水災,震災,土石流",吳英同,02-29112281#1209,是,是,否,True,新店,39,59.73538247640908,0.059735382476409075
4897,桃園市桃園區,大林里,大原路31號,121.3202,24.9778,大林社區活動中心,大林,89,"水災,震災,土石流",楊春風,03-3612328,是,否,否,True,桃園,40,2421.033288235825,2.421033288235825
4899,桃園市中壢區,福德里,光華三街10號,121.258069,24.97792,中壢區內壢、成功、福德里集會所,內壢里、成功里、福德里,50,"水災,震災,土石流",余潔雯,03-4271801#1210,是,否,否,True,中壢,50,4578.064919749779,4.578064919749779
4900,新北市土城區,員林里,員林街15號1樓,121.442984,24.978282,員林市民活動中心,員林里 員福里 埤塘里 土城里 員仁里 長風里 員信里,77,"水災,震災,土石流",蔡黃地,02-22610593,是,否,否,True,土城,40,1012.11538451649,1.01211538451649
4903,桃園市桃園區,福林里,陽明三街33號,121.3072,24.9794,陽明社區活動中心,福林、南門,65,"水災,震災,土石流",李振華,03-3678977,是,否,否,True,桃園,40,1710.2695048819162,1.710269504881916
4904,桃園市中壢區,文化里,文化路383-20號,121.250258,24.979431,中壢區文化里集會所,內定里、文化里,50,"水災,震災,土石流",余潔雯,03-4271801#1210,是,否,否,True,中壢,50,4089.5877446873264,4.089587744687327
4905,新北市中和區,華新里,中和區華新街143巷12號,121.506,24.9799,竹林中學,備用頂南里、華新里、橫路里、內南里、正南里）,430,"水災,震災,土石流,海嘯",劉師政,02-22482688#286,是,是,是,True,新店,39,3222.0209201801385,3.2220209201801384
4906,宜蘭縣頭城鎮,,頭城鎮石城里（路）40-8號,121.9498,24.9799,石城里-石城社區活動中心,石城里,67,"水災,震災,海嘯",沈榮華,03-9781117,是,否,否,True,基隆,44,25297.600451010156,25.297600451010155
4908,新北市石碇區,豐田里,華梵路1號,121.6921,24.98,華梵大學于藝館3樓,彭山里、豐田里,100,"水災,震災,土石流,海嘯",陳靜瑤/楊朝欽,02-26632102#2422/#2462,是,是,是,True,汐止,40,10865.073810776648,10.865073810776648
4910,新北市土城區,青山里,明德路1段74-1號1樓,121.464447,24.98031,青山市民活動中心,青山里 清水里 清溪里 永富里,18,"水災,震災,土石流",姚韋華,02-22734192,是,否,是,True,土城,40,1294.18757342282,1.2941875734228199
4911,新北市土城區,青山里,明德路1段74-1號2樓,121.464447,24.98031,永富市民活動中心,清水里 永富里 青山里,25,"水災,土石流",黃思儀,02-22644813,是,否,否,True,土城,40,1294.18757342282,1.2941875734228199
4914,新北市土城區,廷寮里,永豐路240-1號,121.467199,24.980803,廷寮市民活動中心,廷寮里 永豐里 金城里,80,"水災,震災,土石流,海嘯",洪焜猛,02-22626089,是,否,是,True,土城,40,1560.2319670531554,1.5602319670531553
4916,臺北市文山區,,文山區木新路3段155巷7號,121.561,24.9809,力行國小,樟新里、樟腳里、老泉里,30,"水災,震災",吳阿理,02-29363995#821,是,否,是,True,新店,39,2379.6472495364083,2.3796472495364083
4919,新北市樹林區,大同里,大同街43號,121.417421,24.981493,大同國小,大同、彭厝、和平、彭福、東陽、彭興、中華、太順,450,"水災,震災,土石流,海嘯",事務組長沈炳育,86865486轉842,是,是,否,True,土城,40,3478.851557550146,3.478851557550146
4920,新北市樹林區,樹東里,鎮前街467號,121.410902,24.981593,東陽市民活動中心,樹德、樹西、樹東、樹北、東山、東陽、圳福、中華、太順,78,"震災,土石流,海嘯",何錦綢,02-26812106#1614,是,否,否,True,土城,40,4136.39495453836,4.1363949545383605
4921,新北市樹林區,和平里,忠孝街30號,121.42394,24.981755,彭福國小,和平、彭厝、彭福、彭興、太順,1704,"水災,震災,土石流,海嘯",事務祖長王鴻萍,86866589#803,是,是,否,True,土城,40,2820.1209294138025,2.8201209294138025
4922,新北市土城區,永富里,明德路1段72號,121.465311,24.982013,清水高中,永富里 永豐里 金城里 清水里 清和里 清化里 清溪里 ?廷里平和里 廷寮里 延壽里 安和里 延吉里 延和里 青山里 延祿里,1033,"水災,震災,土石流,海嘯",林呈隆,02-22707801-400,是,是,是,True,土城,40,1359.0712902534908,1.3590712902534907
4923,桃園市桃園區,福林里,介壽路199號,121.3081,24.9821,福林、豐林、福安、大豐里聯合集會所（陽明公園管理中心）,豐林、大豐、福安、玉山、泰山,131,"水災,震災,土石流",卓維順,3348058#1109,是,是,否,True,桃園,40,1431.3092155410252,1.4313092155410252
4924,新北市中和區,華新里,中和區工專路111號,121.5076,24.9822,華夏科技大學,頂南里、華新里、華南里、忠孝里、橫路里、內南里、正南里,1447,"水災,震災,土石流,海嘯",劉師政,02-22482688＃286,是,是,是,True,新店,39,3096.263902655206,3.096263902655206
4925,新北市土城區,青雲里,清水路141巷18號B1,121.458501,24.98237,"青雲,柑林市民活動中心",青雲里 柑林里,50,土石流,廖特青 張育誠,02-22659858 02-22736647,是,否,否,True,土城,40,670.5826306556667,0.6705826306556667
4926,新北市土城區,日和里,擺接堡路1號,121.439585,24.982977,裕德高中,日和里 員林里 員福里,975,"水災,震災,土石流,海嘯",簡嘉良,02-82617889-225,是,是,是,True,土城,40,1240.34075241729,1.24034075241729
4927,新北市土城區,學府里,學府路1段241號,121.45038,24.983308,新北高工,學府里 明德里 學士里 樂利里 日新里 日和里 貨饒里 裕生里中正里,2785,"水災,震災,土石流,海嘯",洪儒,02-22612483-30,是,是,是,True,土城,40,172.68331843387898,0.172683318433879
4928,桃園市桃園區,雲林里,昆明路95號,121.3144,24.9834,建國國小,本市中路區各里,280,"水災,土石流",黃柏嵐,03-3636660#512,是,是,否,True,桃園,40,1571.298467540879,1.571298467540879
4929,臺北市文山區,,文山區辛亥路7段67號,121.5547,24.9834,實踐國中,樟林里,300,"水災,震災",吳佳晉,02-22362852#150,是,否,否,True,新店,39,1840.396048435952,1.840396048435952
4930,新北市土城區,青雲里,金城路2段247號,121.456842,24.983456,中正國中,中正里 柑林里 青雲里,415,"水災,震災,土石流,海嘯",林碧文,02-22628456-815,是,是,是,True,土城,40,513.2623438965903,0.5132623438965903
4931,新北市樹林區,和平里,中華路8號,121.422804,24.983502,樹林高級中學,樹東、大同、和平、彭厝、彭福、樹北、彭興,1404,"震災,土石流,海嘯",總務主任林浩吉,86852011#2112,是,是,否,True,土城,40,2935.4702959131814,2.9354702959131815
4932,臺北市文山區,,文山區忠順街1段4號,121.5575,24.9836,實踐國小,樟文里、樟樹里,75,"水災,震災",蔡宗儒,02-29360725#140,是,否,否,True,新店,39,2112.7438412499696,2.1127438412499697
4933,新北市樹林區,東昇里,中山路二段80號2樓,121.415159,24.984222,東昇市民活動中心,樹南、東陽、東昇、樹福、中華,214,"水災,震災,土石流,海嘯",陳雅晴,02-268121061613,是,否,否,True,土城,40,3710.033550388434,3.710033550388434
4934,新北市土城區,清溪里,金城路2段356號,121.461508,24.984402,清水國小,清溪里 柑林里 永豐里 ?廷里 平和里 廷寮里 延壽里 安和里青雲里 延吉里 延和里 金城里 延祿里,597,"水災,震災,土石流,海嘯",劉員池,02-22618316-401,是,是,是,True,土城,40,995.7983220122745,0.9957983220122745
4936,新北市新店區,永安里,新店市安和路三段100號,121.5182,24.9846,新和國小,永安里、新和里、永平里,648,"水災,震災,土石流",吳英同,02-29112281#1209,是,是,否,True,新店,39,2138.8595207018143,2.138859520701814
4937,臺北市文山區,,臺北市文山區指南路3段2巷14號,121.5783,24.9849,北政國中,試院、華興、明義、明興、木柵、木新、順興、忠順、樟林、樟腳、樟樹、樟新、樟文、萬興、政大、指南、老泉里,20,"水災,震災",陳友城,29393651#51,是,否,否,True,新店,39,4178.540285079772,4.178540285079772
